,genes,values
980,ADCY4,-6.384572
981,TRPC4,0.097530656
982,CD3E,-1.7608786
983,LYPD6B,0.17057616
984,SPX,-0.18105124
985,APPL1,0.15297359
986,AOC2,0.9598317
987,KIR2DL4,-0.18510954
988,ZNF546,-0.01497266
989,FANCC,-0.20032205
990,MOGAT2,-0.9874545
991,NF2,-1.0614446
992,COL10A1,-0.6565247
993,POMC,1.0311123
994,SSR4,-0.23597181
995,ZNF431,0.34281015
996,BMP8A,-1.0083076
997,PSMD9,0.31119552
998,TMEM97,0.85598207
999,POLR1B,-0.17154808
