,genes,values
982,RAG1,-0.25403538
983,ZNF484,0.10705516
984,DHX8,0.21234661
985,RAD51D,1.2790488
986,HTR7,-0.026265679
987,PAX8,-0.04174195
988,DNAH3,-0.5908674
989,EXTL1,-0.8110193
990,RPL14,-0.05380861
991,SMG1,-0.6373731
992,ZFP92,-0.10787147
993,OR10H1,1.0045942
994,TNNC1,0.21632332
995,P2RX6,0.32758865
996,HDAC10,-0.12196396
997,NEIL3,-0.04519593
998,ITGB3,1.0206598
999,NUP160,0.5459775
