,genes,values
985,RAD51D,-0.39240193
986,HTR7,0.13433233
987,PAX8,0.7023602
988,DNAH3,-0.05179005
989,EXTL1,0.21658175
990,RPL14,1.7237579
991,SMG1,0.8988901
992,ZFP92,-0.2747589
993,OR10H1,-1.0234932
994,TNNC1,-1.3283283
995,P2RX6,-0.29801357
996,HDAC10,-0.77713704
997,NEIL3,-0.093543455
998,ITGB3,0.38969818
999,NUP160,0.571464
