,genes,values
986,AOC2,-1.7321194
987,KIR2DL4,0.8762589
988,ZNF546,-1.3839676
989,FANCC,-4.6236577
990,MOGAT2,1.8817292
991,NF2,0.3570694
992,COL10A1,-0.23231263
993,POMC,0.50865597
994,SSR4,-0.20706742
995,ZNF431,-0.1881812
996,BMP8A,3.1358545
997,PSMD9,-2.0113328
998,TMEM97,-0.25682878
999,POLR1B,0.22858469
