,genes,values
977,EXOSC7,0.008736225
978,FBXO5,-0.10498006
979,NUP205,-0.12813236
980,ZNF582,0.34981132
981,RAP1GAP,0.89635074
982,RAG1,-0.16219346
983,ZNF484,0.0051282058
984,DHX8,0.3603116
985,RAD51D,0.044135123
986,HTR7,-0.37783548
987,PAX8,0.015825462
988,DNAH3,-0.24166425
989,EXTL1,-0.021429662
990,RPL14,-0.10837717
991,SMG1,0.3976544
992,ZFP92,-0.08607503
993,OR10H1,0.053912025
994,TNNC1,-0.1203427
995,P2RX6,-0.11696852
996,HDAC10,0.14688446
997,NEIL3,0.16865951
998,ITGB3,-1.2340876
999,NUP160,-0.31459168
