,genes,values
977,DTX4,0.55539125
978,RAP1GAP,-0.0246515
979,CNGB1,1.0582664
980,ZNF83,0.42020103
981,SEPHS1,0.78538275
982,OR4C11,-0.033087034
983,RPL23,0.009393453
984,DNAH3,0.1755991
985,EXTL1,1.425416
986,MAP2K5,-0.06387256
987,DNASE2B,-0.15622002
988,SRGAP3,0.09354511
989,OR10H1,-0.017683668
990,PILRB,0.49354467
991,SRD5A3,-0.7087836
992,HDAC10,-0.17222118
993,NEFL,-0.038090464
994,CIR1,0.35671413
995,SYNPO,0.5888595
996,ITGB3,-1.4607687
997,MAP3K11,-0.04033905
998,PML,-3.6678045
999,EHD2,0.27753276
