,genes,values
982,APOA1,-0.68454987
983,PDE1A,0.37579384
984,POLR2A,-0.15743043
985,MCCC1,0.279431
986,REST,0.10134202
987,IMPA2,0.12564582
988,PEX6,0.5963751
989,MAP2K2,-0.82403225
990,ST3GAL3,0.02096765
991,NF2,0.07731597
992,COL10A1,-0.06700192
993,OR56A5,-0.09065164
994,PTGES2,-0.7316495
995,GRAP2,0.21549316
996,NAPA,-0.10018648
997,NFS1,-0.71758986
998,EDEM1,-0.34783286
999,IGBP1,0.59433186
